user_id,region,age_group,interacted
5549c67b-f39c-465e-a934-66b081fa9189,Norte,18-25,0
14c66b56-4fe9-4330-8580-4650a3eda16d,Norte,56-65,0
8a32c0b8-72d4-47da-8ed8-384f365f059a,Centro,65+,0
a0ff9079-e7e7-4b8a-9ec6-9b83a0ac1ae3,Norte,36-45,0
615f6a8f-8dd6-49b6-a2d6-503f897d8ce4,Lisboa,65+,0
d58e64a8-74d7-4665-ac41-39fabea02389,Centro,36-45,0
be955601-424c-49c1-b87e-5d209b5e9af6,Lisboa,65+,0
ae2b7966-e33f-44d3-8484-d1c826d4ceea,Lisboa,65+,0
eeae5c4d-ee93-4a06-b690-2eb344418203,Centro,18-25,0
0986b2a4-3217-4c11-8268-667fa5e9368d,Norte,18-25,0
c6b666f0-f2d9-4f35-a480-7f96fb2a2b0f,Norte,46-55,0
9366487d-6114-479a-b6fb-8af27eae7cb3,Norte,18-25,0
77325ca3-3d9f-4829-89e3-13fffb7defa2,Centro,65+,0
bcefa9de-5d55-4640-bcc0-617e7e11d0c9,Lisboa,56-65,0
dabedcd2-ba22-449b-b594-4494cd192ad1,Norte,36-45,0
b432bb9e-9ae1-40e8-a799-31cd38deb117,Norte,36-45,0
5adaaf95-ea57-4ae4-b2a5-0c5c59acab67,Lisboa,46-55,0
baa2e792-9888-4e90-8607-98b3033dbd4d,Lisboa,56-65,0
62298523-669e-4f2f-a5bb-35982f5d972b,Centro,65+,0
dbfe0429-11f7-45a1-af2c-0a9d2c5dd1e1,Norte,56-65,0
cad56692-b8af-4899-aa8f-9bf97e0833e0,Centro,46-55,0
828ad886-2520-4c0b-9d0f-c34622fc9c51,Centro,36-45,0
4b2b6929-cfd7-4e1f-8400-b4796e5ad14e,Lisboa,65+,0
09d354c3-9904-4b39-8035-bbcaf2de2b0e,Lisboa,18-25,1
07df423f-ee27-44f1-8ace-a0dbbd8c71ad,Norte,36-45,0
a78bc079-bd66-4ae8-a323-18ff23e8a487,Norte,65+,0
7274ce17-7e85-477b-b5e8-56cd5b873afb,Norte,46-55,0
66ff48c0-fd99-4844-a4e4-a320f8d874b6,Alentejo,65+,0
2e9d5012-2800-42a8-8b60-b442161ebd13,Centro,56-65,0
d1e3e536-ae6c-4ea3-a8ed-949cd27c31c0,Norte,26-35,0
588a6fa5-96e0-4f33-aaa0-538c5161eb5d,Norte,18-25,1
189f60ea-a85e-41c2-86aa-7c076152f77f,Lisboa,65+,0
6596f3db-d66d-4467-8cb0-06d9bcbb3806,Norte,26-35,0
8250f6e1-e17a-4fe8-9406-caf10523d862,Norte,18-25,0
4d057338-8b84-41e7-b294-8afb50da7792,Norte,18-25,0
ce08efa5-a775-4cb1-9c6c-388c93a5d664,Norte,36-45,0
059f6ed2-6be0-4c24-a0aa-ff917ebea78f,Norte,65+,0
c7bf6262-fc41-4f5e-8437-909cdcc1e10f,Centro,36-45,0
f7489845-9388-4e62-ace7-5c30a82aef95,Centro,36-45,0
368639ec-c8e1-4c6b-b2bb-615e86ee7410,Norte,65+,0
8a5448ef-41ba-4015-af95-5d23e13bcf3f,Lisboa,36-45,0
d5dd134a-f682-445d-ac34-cae2b0cc0ad4,Azores,65+,0
ba91b6d5-1fbc-4de9-9b61-31737ad84d02,Alentejo,18-25,0
40c3f7c2-d38e-4da8-9e2a-6c4930fa2e13,Centro,65+,0
0012d1c8-0e13-4053-80fc-05f406227575,Alentejo,18-25,0
63a1ee72-9bb2-488b-bb6e-487435ca561b,Lisboa,26-35,0
136af1c0-f0e6-4c2e-b322-a756c08c5e5b,Algarve,36-45,0
51ac1ac0-016d-4b41-a688-1825ba5a82a0,Centro,26-35,0
e77309df-2cf6-4602-92ad-cfefa42993dc,Centro,46-55,0
9c05af9b-7039-4a69-b259-6185193ffdf9,Lisboa,26-35,0
ec8664c6-3caa-462a-bda6-ba423ee8392c,Centro,56-65,0
1e2fb248-61bd-405f-a77c-492318ba7cdc,Norte,46-55,0
9eb2be78-6187-4618-bd2c-313a02cc8f2c,Lisboa,18-25,0
a0705745-789b-4885-aa17-7150cd290403,Norte,46-55,0
8350e835-78d9-481a-9b42-7dcec213c783,Norte,65+,0
ee72dc44-f12b-461e-89db-0b0a60437c0d,Lisboa,65+,0
c0313a4c-e611-472b-b047-761b6e253d7c,Norte,46-55,0
b13724ee-7248-4ba5-a365-91a917eb7053,Lisboa,36-45,0
a197cf16-7443-4a99-b858-921d03ca649b,Norte,18-25,0
b9d0ce0e-c0bb-4fc9-a639-d0f9665fd480,Azores,46-55,0
de17ff5e-6631-43bf-9366-1273497e2040,Lisboa,46-55,0
5b5ced15-c811-42e4-8808-c8f891e4980d,Norte,26-35,0
e4e2ce3d-374f-43d1-9f61-05bdcaa6f517,Norte,65+,0
f8d048a9-5f56-4c74-b19a-9a96dbf8e9c7,Norte,65+,0
0d6ce5b1-4d57-48d4-b235-bbfcdafaa19e,Centro,65+,0
96a09674-962f-43fc-addc-1c49beb28018,Azores,46-55,0
ae117cd1-89e3-4082-b69a-eb6565d9be78,Lisboa,56-65,0
cb432e04-e800-4fd2-a50f-427c816c33c8,Norte,56-65,0
b8157401-ee12-4f72-80c4-6d21d5d5db2c,Norte,36-45,0
13a30b79-d3d4-46a1-9c7f-09db6b658a22,Norte,56-65,0
e372a99d-4149-4965-99c9-b49eda548d60,Centro,56-65,0
b05dcd44-bc16-42c2-af77-bf30d0a5de06,Norte,46-55,0
2011927d-c13a-4f64-b390-706f11baff1f,Norte,56-65,0
348be87e-995b-4c44-a3bd-b9feb136afb9,Lisboa,46-55,0
1e58907a-cfe8-4991-9a9a-52f32cfe2e08,Norte,26-35,0
4e59cef8-3221-45c5-ab17-23aaf8ff45af,Centro,26-35,0
43cdc22e-2c19-45a7-a6db-b6ee37856377,Norte,26-35,0
07ff5f13-5742-4c5a-be9b-c6f6e2048d3e,Centro,46-55,0
5e51a2fd-5038-4a89-8b4c-3c87443a51b6,Algarve,46-55,0
2bbcb9b8-7dbb-4338-b04c-25487ce31ad4,Lisboa,56-65,0
ddd82dab-9c53-4d41-813e-3e1f883153ba,Alentejo,65+,0
f9640fc4-31c9-42ce-8fea-b30ab1b3d96f,Norte,46-55,0
0cfd5e15-cadb-44e2-96f4-6f2132054982,Lisboa,56-65,0
19465b0d-0c43-4536-947b-62867a9a930a,Centro,36-45,0
507181c0-9e7f-40af-a7c8-cfbc53877a87,Algarve,56-65,0
1e953e14-b8cd-4c12-97dc-42dbec03966c,Lisboa,36-45,0
b1af9d4f-ceb1-4f59-86bd-7966bd8e4fc6,Norte,36-45,0
22c6296b-74cc-4a35-9ade-ff128ef010d6,Lisboa,36-45,1
4b62fabd-a284-4fb1-8f1e-02ca01b6d930,Centro,36-45,0
af30eede-76ba-454a-bc55-166262874df2,Norte,26-35,0
2c56f70a-d822-4818-b142-fac1c8a3185d,Centro,65+,0
24f9622b-9567-4d78-ac1a-e4c42ec02009,Norte,46-55,0
cbcf7a64-19a7-448d-ae00-3b20466f5c0b,Norte,65+,1
3a9eeefd-25f5-48f8-b9b1-31d8ed546352,Centro,56-65,0
73f0e196-d82e-4601-a12e-5962d94ba046,Norte,65+,0
47f6bbad-ca9f-4b37-b370-a6bcfe8600b5,Lisboa,65+,0
95642716-f4e9-4810-b714-38ba6329e3d8,Lisboa,46-55,0
ba835ee3-2bc6-4c7e-9f65-37db666718af,Alentejo,18-25,0
8d00ce04-fecb-4f7d-9072-b7f4866dc64b,Norte,46-55,0
9712dabf-5ab0-4719-8954-a87f45c26f2c,Norte,65+,0
085106f4-4035-413f-b2db-006b9caf67a9,Norte,26-35,0
845213df-a503-4d50-860d-3ac0adf62abf,Centro,46-55,0
970f2683-189c-4c69-bed8-f1fa3f97b114,Norte,56-65,0
fae54bee-5ca3-47c0-a8a9-06aff3997c98,Centro,36-45,0
1b39319b-64f2-4be0-b017-4cff58799429,Centro,65+,0
c92fee23-c36f-4f8c-ac9c-849fe9bee41c,Centro,56-65,0
888a5861-8b7d-4167-8f58-a859488fffe3,Alentejo,36-45,0
63bdf5cf-5aab-4736-a066-634f9b23bc9d,Centro,56-65,0
36955579-80b0-4abd-be34-0d912e7b73a8,Azores,36-45,0
84b24c7f-e48f-4816-8ef7-995ff2226b1a,Lisboa,26-35,0
59476fea-563f-42c5-a49d-d880f72db331,Centro,56-65,0
f0e5bd33-a266-47a5-b0bc-95d15b51a3dd,Centro,26-35,0
26465ba7-7d05-4cb1-bbbf-6d9cd8d87b6b,Lisboa,56-65,0
d04a137e-0171-4980-b831-ede19d47fd0d,Norte,56-65,0
5a4302e4-e9b3-445b-9985-45dbd1aec737,Norte,65+,0
8a8c63e3-8f90-4c55-9305-e4e98279eea3,Lisboa,18-25,0
318914f2-6c36-41d2-80d1-127fde7bd1cc,Lisboa,65+,0
455c16c8-4917-4876-a8fc-667002d90603,Lisboa,65+,0
9a23728e-5270-4837-a580-782c5c802f57,Lisboa,18-25,0
333e1669-389e-49bf-8886-f0948159a508,Lisboa,56-65,0
b34a8540-c133-440e-8650-47b12160aed2,Lisboa,18-25,0
fad071a8-92c4-41ca-affb-f2f5a2de688d,Lisboa,18-25,0
b3ea30ee-5d5f-4365-b537-000729dfe8bd,Algarve,56-65,0
aa8557ab-cde5-4ae9-a7d7-e20b7cfd69ca,Centro,36-45,1
118270f9-bc07-4a74-b266-22382f342790,Centro,65+,0
8dc88678-9432-4237-a69a-5c2841980a09,Norte,36-45,0
02426c15-c6c6-421b-a438-d9ab68a52112,Lisboa,36-45,0
8532c424-0196-49a8-8cf1-4fa551f3db0a,Norte,65+,0
30530265-14c0-4609-9941-1d2d36ea3c4e,Lisboa,46-55,0
947c13ba-5365-4687-b226-77049afc95db,Norte,36-45,0
3d7dfe3b-6d2e-4f03-b4a8-92794b6d92dd,Lisboa,36-45,0
e48b01f2-49cd-43b3-8419-434b4265f678,Norte,56-65,0
34816664-9cdd-4b62-ab39-96b3da1e977a,Algarve,46-55,0
14da4020-9cc9-4cf2-80fe-7622c107a63e,Lisboa,56-65,0
660e4665-f262-420d-8060-fac01ab98d77,Norte,65+,0
3b7c7d7c-a458-405e-a5f0-957601135c5c,Lisboa,56-65,0
f4d09e16-3106-4c0f-b424-21e74a6c94f3,Lisboa,56-65,0
0c7bdcc6-d8f8-4ddc-8080-9f5a962e2e4d,Lisboa,36-45,0
b749d95c-ab49-4c2e-ac5f-dede95a63c82,Norte,18-25,0
7b2f7fe6-130c-4ef0-9acd-02afb3491228,Norte,56-65,0
18ea8180-f2f4-40fe-ae52-2dfb646fbce1,Centro,56-65,0
2180fa46-731c-41c8-89c4-7fb22c9d245f,Norte,65+,0
e9183f2e-67ba-45b5-abb3-40510d0413c4,Centro,56-65,0
5a52cad7-47e4-4c8e-bb80-c60b40de4621,Norte,46-55,0
2b785bbc-a77a-4651-8653-5071e2edfd41,Lisboa,26-35,0
264d8027-314a-4150-96e7-0b759f75b1ff,Algarve,26-35,0
2804c569-f382-4d31-a93d-74bbd25e6eb6,Lisboa,65+,0
6d36deca-e800-4324-8c29-b417cee2821c,Norte,36-45,0
a8adaf7a-f0f6-4fda-b6f4-8744f3dca6e7,Norte,26-35,0
e55a214d-efd4-4712-a8f3-22bcdf205374,Alentejo,26-35,0
c8bd666e-a62e-4869-b96f-9ef9ba1cc962,Norte,26-35,1
9f759cbd-3a99-4eef-80c2-e4c2022d2622,Norte,26-35,0
d2a1ab68-4834-4f4c-8a4b-36ef2c1cb778,Centro,46-55,0
9f1b755a-8293-4c94-9328-c0a914be09a3,Norte,46-55,0
67904c87-a94e-4ef1-9b31-6b98d937ce3d,Norte,18-25,0
587552d6-fe0e-4bac-8749-5d9ef4f82569,Algarve,18-25,0
877062ab-1068-4b80-b64d-f1f1ffca1e0d,Lisboa,56-65,0
0a7767dc-3a51-4717-ab5f-c34ed167abb5,Azores,26-35,0
23837829-ec61-425e-b9f2-da7a9ec10fb2,Norte,56-65,0
23f292cf-c46d-4a85-91f4-7f6aa79439fc,Norte,26-35,0
e21d0fa7-441d-49e6-a011-b14e39ee0dd0,Alentejo,65+,0
8f3c430e-b006-4623-9348-2e59eaf13aa8,Alentejo,65+,0
0e5371ca-7a7d-4382-b16a-2db2d41b3231,Madeira,65+,0
582c3203-8a16-49d8-b10e-6d8a52e395d4,Lisboa,18-25,0
60421cea-9e3a-4bf4-9d28-0e6f28a17f17,Norte,65+,0
d9623044-151f-4b08-ac5a-076b1208f79a,Lisboa,36-45,0
a6554e4b-f7fc-4d4f-a610-84d013981659,Centro,46-55,0
734dc5bc-ce41-421e-9718-03522d70f516,Lisboa,65+,0
06fc4733-d83e-4215-936e-b364fec886a8,Centro,18-25,0
68262e09-2083-47a6-bb15-96d2baed5e79,Lisboa,36-45,0
5b7390b3-afc2-4d8c-adf3-b8d1e36dd796,Norte,65+,0
54d55ec5-2483-477a-9d75-ec3f8dab0499,Norte,18-25,0
60e746f1-dba8-4569-912a-83a5e22a7228,Algarve,56-65,0
fdfe04d3-c6f7-4542-86c7-68a9b941780e,Lisboa,65+,1
2ea93785-4572-4021-bcf8-7e3652876a06,Lisboa,46-55,1
5b67f697-b2ed-4fee-a0df-bec570f8ff74,Lisboa,65+,0
8c6bac7e-42d7-4f2d-b890-b586f24ce861,Norte,46-55,0
b3730655-7982-4850-9c03-8750b8bf78f8,Centro,26-35,0
67b6aae7-3d03-4c49-af05-ee04d7e6e3c1,Madeira,65+,0
87a08f5c-0019-4714-83d8-30b21564dc38,Alentejo,26-35,0
70c9b96c-7d75-4aac-b55d-88026ba93e57,Norte,18-25,0
b4f9851a-d8f5-4d72-a3c7-928f410a79af,Norte,26-35,0
cc1ddbd9-7b87-45fc-82a6-cc437f71b146,Alentejo,26-35,0
b3fa617f-105c-4285-83d3-590d4bd3e3b5,Madeira,26-35,0
d6956f47-28ed-4beb-9ca4-208fe22b242b,Centro,65+,0
b7b1b4d9-835d-4908-b624-1626b6bb1c95,Alentejo,65+,0
aaae2957-fead-492e-8708-049a58694894,Algarve,65+,0
f4cf4663-d8e4-494c-84e8-38eb0450aafc,Lisboa,65+,0
d5309ecd-6b76-47e9-863c-f5d202d88104,Lisboa,65+,0
76dfe30d-6c3e-4f8d-8c61-3468fd764d48,Alentejo,65+,0
37fca52d-012c-4537-8048-8a465bee197f,Lisboa,36-45,0
4a8b8508-0147-493d-9857-9c104d425b8f,Centro,46-55,0
388c144c-87eb-46cd-ba6d-7c9a73691ac7,Lisboa,65+,0
0ce5a86d-34a5-4eb3-91ab-2ba7e10ab859,Centro,46-55,0
a7a436cb-2223-4437-831b-dbce7e8a8e95,Norte,56-65,0
d1f3da50-532d-470c-93df-1518700dc298,Norte,18-25,0
b75bb68b-de7f-4d7e-816c-d4451b5df594,Norte,26-35,0
701a6943-a21c-48fd-aa8f-4bf4e45c9c9b,Norte,65+,0
61dc7dec-cb03-41c7-b8f5-8433e2d5b636,Centro,65+,0
c4de467c-9a5c-4f33-a7e7-633b69afc453,Norte,18-25,0
d766f8d9-1f19-4845-854e-5f83a41e187b,Madeira,65+,0
515b494e-0ed7-4da0-b557-26a77fb88703,Lisboa,56-65,1
209731bc-85fd-40b2-ab96-ee1d40398dea,Alentejo,18-25,0
886c45cc-f3ac-479b-8306-de47183a3999,Norte,26-35,0
900b6e24-bdd8-4626-8fd9-8b382a16849f,Azores,56-65,0
177d8053-efdd-40ac-8d86-7df42bc6409a,Azores,46-55,0
22a6c5e7-29c3-4f9c-b515-7187a785ad43,Alentejo,65+,0
6af3cde9-0396-4d8a-8514-6861968e3021,Lisboa,56-65,0
d939e62c-df8a-44e1-8c73-4276af2ed6bb,Lisboa,26-35,0
6834f758-5048-4074-a976-d07ac1591af1,Norte,65+,0
92f92b65-ff42-4234-acd1-a680587a5567,Norte,36-45,0
a1a4ba0e-6768-4356-8dd4-e24eb3deb08e,Lisboa,56-65,0
1ac0696c-9095-4014-b759-473be85f5d09,Centro,56-65,0
83c8f423-4c88-45b4-b273-1c425755e66d,Norte,56-65,0
f3b78538-8d6e-421f-a936-6730430b1fec,Lisboa,65+,0
4640f161-3171-4700-a842-4b9c5be5aca0,Norte,56-65,0
5f469c5d-aaf5-4379-9729-7633d03cc55b,Madeira,65+,0
802aa728-8f92-4f08-b17a-78a92c2823b9,Norte,36-45,0
0b4ce40a-e836-4fff-b9f4-15d6b37ac66e,Centro,36-45,0
a70069c3-f9d8-440f-b9da-773d00897dab,Azores,46-55,0
29c7b494-064d-4e30-98d0-1f2482d4e3d2,Centro,36-45,0
c6a0ecf9-bd60-473c-8e60-d64a79bb28be,Norte,65+,0
b12fbe10-8c23-4a08-ada2-9b656e75b2ec,Algarve,18-25,0
503e7d70-e412-47e3-9197-b03be739cdc7,Norte,46-55,0
e1fe1dc0-5318-4f62-a7de-3d7c484299b6,Norte,46-55,0
aac282e8-1b94-4f11-9a0d-f2264f83e9b6,Norte,56-65,0
f33db6d6-c8d6-4225-9f84-e048e8055002,Lisboa,26-35,0
8b0b6cb5-9ab5-47d5-b5cd-4488ef200534,Lisboa,18-25,0
fa35e788-6cac-4aa2-aae2-2c77666f34d2,Norte,65+,0
a465efc0-b860-422e-99f4-b36e897ff4fc,Norte,65+,0
afd35019-f9e2-4e93-a5f5-bf92ce68225d,Norte,36-45,0
c5866a7a-ef93-42ca-9441-f0eed95db388,Lisboa,46-55,1
448e89f9-46b1-4174-bf8e-51c0e3b5582a,Norte,36-45,0
30ee4cb7-f907-49c8-8f46-207f010208c0,Norte,46-55,0
14082a6e-6ba2-4d79-a0a0-7827c1610d4a,Lisboa,46-55,0
2a8bb1fe-6cc5-465c-a2de-499935cd7876,Lisboa,46-55,0
b8702135-89a0-4c47-9035-2f901147c4eb,Centro,36-45,0
32952e4d-4e3b-48ef-b411-66958a9a5cc6,Norte,26-35,0
454a5d25-61ca-4ff4-b98a-72cbc078ab79,Norte,46-55,0
2271e29d-654a-4945-b34c-4bbf2a742d4f,Algarve,46-55,0
39407aaf-a103-4232-9640-28701c8cb783,Norte,56-65,0
fe804807-f303-4aa7-956b-4bb33c6f78c1,Centro,65+,0
c0e759c8-9ab0-4840-8523-54d9a2038339,Norte,65+,0
7ad3a956-a0e6-4bbb-bd40-b7855bc329c5,Norte,36-45,0
a62658a6-0eee-47c6-bab4-9a722d3582f3,Norte,26-35,0
074decff-cf2d-4e5a-8fea-ae391802b978,Centro,46-55,0
1eaf1a9a-fbfe-467c-acc2-c9f7d160ab94,Norte,46-55,0
3153a11f-ec27-4a07-b91b-ecb8bec07397,Norte,46-55,0
d93ac61c-b2f5-4f01-b6fd-3f934187c1e9,Centro,46-55,0
36b0e7ca-3b6b-4c36-ae23-0b2ce5cf4b80,Norte,65+,0
b08170b9-f891-4553-b133-c854fdf5da6a,Lisboa,36-45,0
1060d640-d3b8-4b3d-9dad-0683b22354a8,Alentejo,46-55,0
30b3bd0b-3bb5-4de3-b1a4-0770a9540ff8,Lisboa,65+,0
4a13995d-3699-4379-921f-8ecea19e3bf7,Norte,65+,0
40726665-a549-40d2-bb84-faed270e3e29,Centro,65+,0
426b8066-fccd-49c1-88df-1b04a99e776b,Lisboa,18-25,0
303416dc-31ec-478f-88af-2e79a9790deb,Centro,18-25,0
a3f0cd91-48c6-45bd-ba2c-64c77740372c,Algarve,65+,0
419e8ce9-dfc2-49f7-b1c2-4c735c4de355,Alentejo,65+,0
73149ea0-0379-4fe8-94b0-272956401853,Norte,56-65,0
48abea5e-4d95-4512-9144-45f8fe4c51fa,Norte,46-55,0
7d0cd4fd-9bb0-4775-8513-898b06ae4a35,Norte,65+,0
e67b6a2d-7165-46b8-af39-2fd3ae2ea969,Centro,65+,0
15ce4f1b-4cb4-4dbd-9794-2f7bae7314da,Alentejo,26-35,0
ad9b9491-8c25-4ca6-bfd0-6bdf265b3656,Norte,26-35,0
277de339-5707-47c0-8e4b-c54459a8df98,Norte,18-25,0
abcd9786-4a98-4c75-a7f3-141b45f7433b,Norte,65+,0
cd694882-4366-400f-bf86-b2b076e8f059,Lisboa,36-45,0
774883dd-9c4e-4373-8db9-2fa18f397c6e,Azores,65+,0
c5d4f1cb-9cb4-4910-bfdc-85a2fbc11be2,Lisboa,46-55,0
94f7fa9a-efe1-40c8-9b2d-f2700557682a,Lisboa,36-45,0
33f5d59a-fdaa-45e5-a769-264cf1bcc2c5,Lisboa,36-45,0
d5811cdf-ba09-4c64-9a8d-6982c3aa1a03,Norte,36-45,0
1946c9ac-3b11-40bf-a001-9d312a420f29,Alentejo,26-35,0
5e4b2b56-ed14-4d11-aa41-6181fbc72c6f,Norte,56-65,0
2bb03e0f-b73a-41a8-be29-fea5be1dd4ea,Norte,36-45,0
b9603aa6-74dc-40f3-b691-97b12e60cacc,Centro,26-35,0
a2ac6379-73bb-4924-b9af-3e73b68bcdee,Alentejo,65+,0
a2424049-174e-46b5-89e6-f67c665e1fbc,Centro,26-35,0
f92a05c1-2103-47ad-9fdc-720a436589cf,Norte,56-65,0
694060ad-5ea1-4801-9e08-656bc9130ad5,Norte,26-35,0
91197522-d71c-4854-91f9-64534c2e0664,Centro,46-55,0
85ddd798-a6a6-4e7a-9859-09a6a7b87b4d,Alentejo,18-25,0
c8705e75-8d7d-414a-9c5e-ed47a07afdf9,Lisboa,46-55,0
b3015a76-7259-429f-9575-59ca79ecdaa9,Lisboa,46-55,0
eb66737f-49bf-4e3e-8e0b-318bb2c02412,Centro,56-65,0
80fdab31-c78f-41b1-baba-8f39b6ff655c,Centro,18-25,0
b930e550-3837-4428-ac08-c8edec4c9ef7,Norte,36-45,0
9dd29308-90dc-4036-a132-20595178b9d2,Algarve,36-45,0
273ba8c8-e80f-4a38-9902-7414fddd1b54,Centro,26-35,0
88506644-0366-4928-8167-294f5dfea0da,Lisboa,36-45,0
95ed2b05-7af6-4a59-a6d1-2527f2537fd6,Norte,46-55,0
213f5fba-c0cc-4502-ba66-2e208d29982e,Norte,26-35,0
9e488fdd-c939-4a35-afb6-b0c8e48ab854,Norte,18-25,0
dd839ccf-6686-45aa-bed3-caa31fd2804b,Centro,46-55,1
d3ff0761-f0a9-41ec-95b0-424f486e734a,Centro,36-45,0
87cdcb4a-bbb1-47f0-90b2-42c6fbb2f2f0,Algarve,46-55,0
60ea69c9-f012-4a70-8209-e98b0bbd0511,Centro,65+,0
792db909-d44a-4897-bbbb-59fd9957dd0b,Norte,65+,0
e72246d8-1047-4bf8-ba1c-c2d1e7c43c72,Norte,56-65,0
45ecfa6b-0926-4e32-a4cc-d0bfc6d0d656,Norte,65+,1
10d557ea-e69c-4934-8bdf-fe8ff404c77c,Norte,65+,0
659ddcd9-f219-49c1-af0f-48536fcbf333,Norte,56-65,0
5a6ac4e0-0de3-4ada-966d-d73b818af313,Norte,18-25,0
74c4016a-f65e-42f9-9ebf-243b109632b8,Norte,46-55,0
a91d0c8a-2986-4453-aa1b-a6ea2405cc4a,Norte,46-55,0
8c44d8fe-3221-450b-b9e9-4dd0b9911d52,Norte,46-55,0
ea964bca-98e7-4fcc-b6eb-52bacf4d7207,Madeira,26-35,0
014a1f29-0e4d-4535-ad17-5baecd946805,Lisboa,26-35,0
deaf0cfd-5b19-4035-bde0-3b5b70ec6551,Azores,18-25,0
4dd0af82-77ba-4c2e-94bb-f55969931790,Alentejo,56-65,0
fb5e7f0e-df7a-4b22-9802-3755fc0a3d05,Norte,26-35,0
e514bf6d-90c6-45ee-b1ac-261a07538ea1,Centro,46-55,0
1794d2af-e333-4454-bfaa-0cd488a6494e,Centro,56-65,0
dfac1399-0429-4e15-8838-02d9c906e840,Lisboa,65+,0
fb24265c-096d-4276-928f-ba55cd8bbae1,Centro,18-25,0
7be53392-b558-4636-99c4-4d7af1b2b740,Centro,56-65,0
1aac6c8e-ce1f-403a-87e4-05767e6504b0,Lisboa,26-35,0
a5708719-e63d-4676-a4d9-f091fd8f7065,Norte,65+,0
7ab5e635-42fc-4fed-a59b-f3856a608770,Centro,36-45,0
e60381a3-4693-4fc7-a412-17694e303f4d,Norte,56-65,0
c7b11252-24f0-4f8a-8961-0d7c27bdf92e,Lisboa,46-55,0
431883d7-879a-4fd0-843f-981fbaf798c5,Lisboa,18-25,0
6a238db1-f757-4f1e-ad50-54fde1a8e4cf,Centro,46-55,0
0dac0528-2945-497c-acb9-43f968339de9,Centro,18-25,0
bf905781-d8f2-4825-b050-65cb7a6c76b2,Norte,36-45,1
731959c8-3702-4337-9425-86a2326f203b,Lisboa,56-65,0
43729e74-4911-4773-9276-eac7b47c2e62,Alentejo,36-45,0
86baf0cd-90e4-4280-ac06-0f05561c1de2,Madeira,46-55,0
52d9478b-b1cf-4090-8d56-b36dda3683bf,Centro,56-65,0
0db48345-fa7d-4ee2-be96-a2ef9ac75b11,Norte,36-45,0
862b3f57-bd41-4f12-945c-ff4da2f2af83,Centro,26-35,0
9dc594ed-a622-4c70-925f-cbd503785d17,Norte,36-45,0
0caa2511-08ab-497b-bd42-1dc64befe10f,Norte,56-65,0
4f6e4b9c-8bcb-4ccf-b97f-6907c1ccae46,Algarve,46-55,0
5a8f60e1-08f2-445c-bde1-051991740428,Norte,18-25,0
b7b037da-ede9-44fc-8e36-738035f02f4b,Lisboa,56-65,0
3e998386-078b-4252-844c-a945c9983b0a,Norte,65+,0
245640a6-d3b8-4561-a673-2841383a30b1,Norte,18-25,0
cd4cc086-d360-40b7-874f-6536562d5034,Lisboa,65+,0
fcc55803-d6cd-4a99-b6c4-e7fedd79c813,Norte,65+,0
53f1abb3-ea75-453e-b2dd-d7873f1b5f09,Norte,56-65,0
bb4b0537-b5d0-4737-a691-1bc1377de15b,Algarve,65+,0
86c0bd5e-1bc9-4898-83b2-764c9c4b0fc2,Lisboa,56-65,0
e7c3e813-08b0-4c0e-bcf4-7152e3ab8b61,Lisboa,46-55,1
ad54cdf7-4c78-4c49-9fe2-dd0372cdc467,Norte,65+,0
2c31f4a6-c656-415e-8c06-709599808d46,Azores,36-45,0
67e814f9-56e1-4b82-9163-fb4075cb6f31,Lisboa,26-35,0
3bf710e8-2282-4915-bd2b-fe980c3d0e95,Norte,26-35,0
a2616cd6-4b16-4d88-b9a4-04403b6d1e05,Centro,56-65,0
f609d803-d479-4270-a711-405d61188634,Lisboa,46-55,0
e6358842-f56e-4e60-83ba-8cf527a137a3,Norte,26-35,0
20901bc2-4d58-4aa0-a4e7-a7c7c46308be,Lisboa,36-45,0
33bffbe5-195f-4f74-871f-ba8b6f6aa507,Algarve,46-55,0
7705d186-821d-4281-b7da-752a6794aed2,Lisboa,56-65,0
0225c81e-2c26-4ae4-9201-87684e518ea5,Centro,46-55,0
46c88267-cd96-4316-8c60-88f78cdcd685,Centro,46-55,0
b3535a6f-0794-425a-a72d-e1ec35e8a1c1,Algarve,65+,0
161d44b7-9eab-407c-9643-dc11167c687d,Norte,56-65,0
55b53010-bc10-4b91-8b62-f220a513dc9b,Algarve,56-65,0
0df8eb3f-30fe-44ce-b280-3c1a154fdff1,Alentejo,18-25,0
b21393b4-1073-445c-883e-6cb933abad14,Alentejo,56-65,0
18d1a90d-96d8-41c5-aa6f-6e34c8d310bf,Norte,36-45,0
c6c4a688-73d7-460c-a839-ad0d623b180a,Norte,36-45,0
ecdd5afc-2a4e-4488-abea-ada470407f04,Lisboa,56-65,0
163c199a-e0d1-4d5f-9498-49e3577e8503,Norte,65+,0
7daef78e-237d-4cec-aa09-28d546cd2440,Madeira,56-65,0
b259a265-4aca-4337-9f46-659fe252646c,Norte,36-45,0
7aa3b0c7-202f-4f5e-aae3-2c7d61b39e34,Centro,46-55,0
9b9874cc-48b3-4f54-b1a6-7a4cce124215,Centro,36-45,0
99bddc56-6e2b-4917-b870-1b03ac508477,Alentejo,46-55,0
91214607-7b14-4f18-bc80-14ed810c1ae8,Lisboa,65+,0
ed36d9cc-5615-4834-997f-0cd320d8a3e3,Lisboa,18-25,1
